"B=Meth_gnaphalii" "B=Meth_brachythecii" "B=Meth_thuringiense" "B=Meth_haplocladii" "B=Meth_organophilum" "B=Meth_suomiense" "B=Meth_salsuginis" "B=Meth_sp_038" "B=Meth_rhodinum" "B=Meth_zatmanii" "B=Meth_sp_035" "B=Meth_sp_036" "B=Meth_sp_037" "B=Meth_extorquens" "B=Meth_sp_040" "B=Meth_thiocyanatum" "B=Meth_podarium" "B=Meth_rhodesianum" "B=Meth_sp_041" "B=Meth_aminovorans" "B=Meth_sp_039" "A=Meth_jeotgali" "A=Meth_planium" "A=Meth_soli" "A=Meth_oxalidis" "A=Meth_durans" "A=Meth_segetis" "A=Meth_trifolii" "A=Meth_cerastii" "A=Meth_sp_018" "A=Meth_dankookense" "A=Meth_symbioticum" "A=Meth_radiodurans" "A=Meth_gregans" "A=Meth_hispanicum" "A=Meth_aerolatum" "A=Meth_sp_034" "A=Meth_persicinum" "A=Meth_komagatae" "A=Meth_sp_033" "A=Meth_mesophilicum" "A=Meth_sp_032" "A=Meth_brachiatum" "A=Meth_sp_024" "A=Meth_sp_026" "A=Meth_sp_030" "A=Meth_sp_029" "A=Meth_pseudosasicola" "A=Meth_sp_022" "A=Meth_sp_027" "A=Meth_sp_021" "A=Meth_sp_023" "A=Meth_sp_019" "A=Meth_phyllostachyos" "A=Meth_sp_020" "A=Meth_longum" "A=Meth_sp_025" "A=Meth_tardum" "A=Meth_sp_031" "A=Meth_fujisawaense" "A=Meth_radiotolerans" "A=Meth_sp_028" "D=Meth_iners" "D=Meth_sp_017" "D=Meth_marchantiae" "D=Meth_sp_013" "D=Meth_sp_016" "D=Meth_sp_012" "D=Meth_sp_014" "D=Meth_bullatum" "D=Meth_sp_015" "D=Meth_sp_001" "D=Meth_adhaesivum" "D=Meth_gossipiicola" "D=Meth_sp_007" "D=Meth_sp_011" "D=Meth_sp_004" "D=Meth_sp_002" "D=Meth_goesingense" "D=Meth_sp_003" "D=Meth_sp_009" "D=Meth_sp_005" "D=Meth_sp_006" "D=Meth_sp_008" "D=Meth_sp_010" "C=Meth_isbiliense" "C=Meth_nodulans" "C=Meth_sp_044" "C=Meth_oryzihabitans" "C=Meth_crusticola" "C=Meth_variabile" "C=Meth_nonmethylotrophicum" "C=Meth_aquaticum" "C=Meth_tarhaniae" "C=Meth_frigidaeris" "C=Meth_currus" "C=Meth_sp_043" "C=Meth_sp_042" "C=Meth_terricola" "C=Meth_sp_045" "C=Meth_platani" "C=Meth_terrae" "C=Meth_ajmalii" "C=Meth_indicum" "Microvirga=Micr_sp_001" "Microvirga=Micr_sp_005" "Microvirga=Micr_sp_003" "Microvirga=Micr_aerophila" "Microvirga=Micr_subterranea" "Microvirga=Micr_makkahensis" "Microvirga=Micr_guangxiensis" "Microvirga=Micr_sp_006" "Microvirga=Micr_vignae" "Microvirga=Micr_flocculans" "Microvirga=Micr_sp_008" "Microvirga=Micr_lupini" "Microvirga=Micr_sp_002" "Microvirga=Micr_tunisiensis" "Microvirga=Micr_sp_004" "Microvirga=Micr_sp_007" "Microvirga=Micr_lotononidis" "Microvirga=Micr_ossetica" "Enterovirga=Ente_rhinocerotis" "Enterovirga=Ente_sp_001"
"A=Meth_sp_018" 0.247386317438957 0.229320268003999 0.237512139409457 0.240421170021695 0.238800481996061 0.23466397797771 0.241428549232143 0.232856184810332 0.24844976529089 0.26024836904747 0.250953065440746 0.250547071165065 0.256170153663373 0.279172010324776 0.26008682095188 0.270173412239657 0.296739897453531 0.269803349437934 0.265111015440514 0.251748804126318 0.262541623037981 0.252486537623029 0.190694039064149 0.203946494629448 0.223764733404193 0.234870536506137 0.221584977243531 0.192315651501978 0.123218537466609 0.0659449979702829 0.203799627407108 0.207738078712761 0.192359715181565 0.202605075604488 0.22280759675155 0.196744964744574 0.186624526075828 0.197084153769662 0.192587256775072 0.173466193649221 0.186710757445781 0.186507116604464 0.189003186251808 0.200944487646783 0.208874122527384 0.178653524041157 0.206757282143818 0.199856030105231 0.183031114957847 0.190180040569701 0.200118172073467 0.207776514444952 0.200462088626894 0.168682725591471 0.198343290360133 0.206650480093787 0.210398585472718 0.205352085723975 0.217769525214688 0.200444695729725 0.222252688266306 0.213898176812237 0.232801009266702 0.232430496183123 0.226840708254097 0.220321289165125 0.212670235961899 0.212717842861388 0.211243539103947 0.217832193816737 0.216826745499422 0.212959227496757 0.217761376692111 0.235273554049011 0.214867449137579 0.216186127959679 0.208985494254069 0.209071206831559 0.214765522335795 0.194635601772725 0.196718202346814 0.191765989047066 0.190483904604341 0.192984624849414 0.18466985365989 0.304936305568672 0.362266169735601 0.3104171137651 0.282462163379361 0.326919375106868 0.332688293248488 0.304691418177044 0.324807965004472 0.322487338519297 0.341677653346075 0.309049780113482 0.273436665938264 0.299134834934802 0.301736491747747 0.317022459654053 0.294293633944641 0.272650962215513 0.285941418545967 0.288211620332738 0.412559715102509 0.409616509566012 0.410203823308634 0.408716214547289 0.384522265459501 0.378091040230796 0.407978933897996 0.410056319721255 0.4095173006596 0.406969452876561 0.388303661504751 0.393558160092583 0.387267134935347 0.423139121854174 0.404044550573437 0.38130065606083 0.399805874923595 0.430804963224764 0.378660821258764 0.373056273777967
"A=Meth_dankookense" 0.248436260754995 0.242954956925596 0.261128236931868 0.258764034115903 0.241772378195297 0.231741042092369 0.234723377890696 0.233297878265105 0.245159502783761 0.245358483325517 0.235019214577698 0.244960079200965 0.251709577075926 0.261846395129979 0.253551163544144 0.249775166624429 0.269906962093246 0.243999487021551 0.241918608523502 0.234238026628395 0.240768268656173 0.261473343270228 0.192107606289784 0.180073443125093 0.206767674716642 0.205844118130653 0.209639148482695 0.205738581632694 0.205622832860135 0.203799627407108 0 0.125972897858449 0.166975681638485 0.172529249971973 0.186591977540694 0.217226899290743 0.22418949311319 0.221365138083102 0.199208073197845 0.212015970523077 0.211258597910144 0.211180112318031 0.197091466306254 0.223605329269896 0.237543662229799 0.209513875889454 0.234743140542217 0.222852038019669 0.218812788037423 0.226929113458766 0.234952953950103 0.243185934941601 0.206589941413904 0.19800662571612 0.230155800548214 0.213586119990575 0.233838309910075 0.212604823827511 0.21320275868791 0.208686319493326 0.2147120577028 0.212529359790807 0.250504580557747 0.251695395456999 0.251912412842308 0.239545653429437 0.226520368087468 0.234225117837631 0.232417751269964 0.232795074891164 0.233957714208305 0.240555396526943 0.239676636353429 0.246855406586461 0.231503759029991 0.2309981166851 0.227444960869861 0.210714039420084 0.214922322809428 0.211127193051462 0.214294083800929 0.210514683048877 0.206686418734782 0.211625274618799 0.208353675200973 0.282197422742781 0.327852500560252 0.291243571600814 0.271870709377413 0.313452121329277 0.312469244500961 0.284271202597295 0.304687541099077 0.310037655066077 0.3311083089484 0.287973728079248 0.265381779593938 0.288745344095098 0.294196366822133 0.292314510906957 0.283089072529529 0.261224157306663 0.266952760522719 0.270589080159009 0.40387654194412 0.401137637456259 0.406161688270941 0.396818544862363 0.378571373799411 0.37339107626053 0.398614812701093 0.399962857490218 0.398239193754188 0.400282165919967 0.381082300456659 0.382216847507777 0.381486750104685 0.417332474023053 0.395518977367323 0.38260684946567 0.397091469625784 0.424907740006482 0.372909285745299 0.363498961433418
"A=Meth_symbioticum" 0.263215980855252 0.252082462346179 0.275839885192763 0.273957839099426 0.234585799695441 0.249439495345709 0.253059498792616 0.249501163220873 0.257717051831556 0.249096577573267 0.256105613610459 0.261464838287418 0.26121732380666 0.260917711753447 0.266264118447553 0.253658502731944 0.269161282873971 0.241845344123446 0.248740322731525 0.247574035726221 0.25544813564254 0.259941195737262 0.20168271484812 0.200136653993808 0.230439670297455 0.224059587555777 0.227408959419362 0.219796182722871 0.210618191436444 0.207738078712761 0.125972897858449 0 0.175282179108681 0.173859080704018 0.185819969647729 0.218540877521819 0.228692815035506 0.218943605115894 0.19661518658462 0.211393299065874 0.210037501753293 0.205033172123127 0.193254445162705 0.214177570147556 0.223848491931271 0.20367057203588 0.219279220216137 0.212971853195732 0.208065820969844 0.216739637775845 0.225060786124519 0.232707897701332 0.185567142289307 0.189770902784979 0.217105667260927 0.208888122224497 0.226933184680606 0.210203871290089 0.202946993088234 0.192561776832045 0.200541045446541 0.197338344850349 0.260958229219517 0.263314517870955 0.263481452046852 0.258752825377241 0.2395343270612 0.246650812471723 0.243483441981319 0.250810861294166 0.247588105888209 0.248899022120474 0.252454770397417 0.259221837844627 0.245721464868388 0.247479329057385 0.242538392995903 0.228894554710585 0.220244519314319 0.219374960180676 0.223142759532637 0.224285126517457 0.218555398131064 0.220807208294182 0.215735458625379 0.275549286274167 0.333673693323439 0.289002036130778 0.26556389532454 0.30242672759659 0.304704748795143 0.276662018298317 0.30553990339395 0.306834836704003 0.329543226789893 0.282628526680864 0.26638568766342 0.290924218107169 0.289215585791934 0.289619728957625 0.288050407770066 0.264240076128708 0.270835152358931 0.273594692751101 0.41592178332924 0.408111286129413 0.418696496743447 0.400910521353001 0.385823778899881 0.375716213583737 0.410305899344091 0.402688042711214 0.401900918853802 0.408486575291109 0.390643897103962 0.394115886890202 0.392672412323616 0.417007285739316 0.38761742064991 0.384293122164795 0.391282622793388 0.425928286340915 0.376622061823202 0.369555273467764
"A=Meth_radiodurans" 0.233544116798502 0.226244766686559 0.242263521887284 0.240467779229436 0.225841930190249 0.210623212219223 0.216895192371556 0.209092539575706 0.214171924880507 0.241129454782802 0.205468936303183 0.232626218429323 0.233899754071974 0.252971762273551 0.236095705430184 0.243707109287207 0.269954615658913 0.237692405080734 0.235708464582409 0.221206735773602 0.232227835557446 0.25049522474472 0.176649836248702 0.194342542729729 0.195529268234135 0.217320444130037 0.190265534213965 0.194242603627964 0.179928785525196 0.192359715181565 0.166975681638485 0.175282179108681 0 0.142757933890391 0.160686707200841 0.197848992627168 0.207435960229591 0.202759411817496 0.193093966411173 0.20300469598798 0.221590029983809 0.220197452558563 0.209315629369823 0.228970864487148 0.238841390464848 0.20815370149704 0.238721622832596 0.226125058855788 0.225352302733108 0.230003864613072 0.241134756290232 0.242191496261482 0.214344738493702 0.195997916404348 0.231533109171159 0.22068497182432 0.234930641646359 0.217807229320557 0.218211479190798 0.215877550831773 0.220010195156209 0.220840624955477 0.223153356725786 0.222571887340046 0.225873484769435 0.216464226723987 0.198259490262255 0.213319326442386 0.223867868139418 0.215165670887572 0.212666544348163 0.21526015250198 0.205223235341083 0.222285872635802 0.205196244829973 0.207138022064852 0.200657668409735 0.200295489564107 0.19783811556894 0.191165217075648 0.190986106721713 0.182090157350588 0.179166376702314 0.185779724602265 0.178890725576735 0.277804814020678 0.336660650462984 0.297212647433599 0.275973203907901 0.318961164552024 0.319064431408375 0.285822151436972 0.313161204568194 0.309176288326009 0.331741552916339 0.290763840010532 0.258386740379922 0.292082153142793 0.289799436006049 0.29851698217738 0.289175945127757 0.257044439956827 0.279898347245279 0.278904879409034 0.391095857695396 0.386933587887636 0.39517200537198 0.397944768353397 0.366782002634061 0.375339830923166 0.39440397858277 0.394905970376455 0.394661577622195 0.388553019821201 0.366753005829958 0.36592215763981 0.368988662391279 0.422984114739828 0.39274375474836 0.363127260462178 0.400617269958567 0.426312062473247 0.35957469821316 0.346914965066521
"A=Meth_gregans" 0.262865619829462 0.25444420484425 0.271526175688544 0.274970528704091 0.252737236316163 0.230165270628194 0.237107444877204 0.239690464773645 0.241922240562701 0.248074831819083 0.240340388187029 0.250335168159129 0.249363622113098 0.258265293287137 0.255908074960488 0.247470472981455 0.267928037232857 0.240323003613637 0.243275710666197 0.233531359649148 0.248754821332096 0.270684492942272 0.200686171520907 0.190744338115742 0.212249993432509 0.223656937704414 0.211859903311725 0.219589362165954 0.207716059689377 0.202605075604488 0.172529249971973 0.173859080704018 0.142757933890391 0 0.154797586991244 0.227816046849524 0.233961513295748 0.22845854806419 0.199028143862812 0.209763681997724 0.22193961646947 0.224738763128634 0.211139745202552 0.236937578557751 0.246407209363685 0.211489916765773 0.24312730694153 0.233000654738946 0.226964227042792 0.233105916141331 0.24215978227326 0.248219571462129 0.217396725932438 0.196710437321166 0.236200523101533 0.222898154857143 0.242700400205297 0.2132183661318 0.224529460254475 0.218376631053433 0.22623622431245 0.227344315347884 0.245947214551418 0.251797157710253 0.246276740563581 0.243891766456314 0.230378669196265 0.240010089288332 0.245627678404719 0.243728685804569 0.240850275501069 0.248386257293035 0.229398540201205 0.249312011064912 0.231622642769627 0.230582101341326 0.221334845348186 0.220580512493228 0.209342499452612 0.201703870911689 0.213016829420901 0.205984056193396 0.206189141562498 0.208928774601238 0.201128211263011 0.284529319721422 0.353040712100007 0.302998981818645 0.28602998891504 0.325356484734434 0.319495839937927 0.297418738421186 0.317794634225352 0.312944219365802 0.334648003512505 0.300847415466112 0.271616700671722 0.300815576775193 0.304727609787503 0.306365657757352 0.301260713689615 0.271708177802282 0.288232416155672 0.291731647928135 0.417201386791207 0.414407739587257 0.419728609006097 0.409421322471607 0.390787958423511 0.384891028722771 0.4212479563968 0.408565421825186 0.414756627092595 0.419258500276752 0.394729476873243 0.397214618507278 0.391689471075568 0.427092241135201 0.400254174099024 0.390819798778478 0.407305201075505 0.430522315844142 0.390883951799877 0.380917661372967
"A=Meth_hispanicum" 0.27081166223622 0.270198861990049 0.274948879349035 0.273508830071345 0.254713840417142 0.237894084403642 0.244329534807432 0.245698567114344 0.248770400564302 0.247235352390741 0.247026227237614 0.25709129161475 0.254110330938928 0.259670313067268 0.261358158138794 0.248193347612575 0.260887143802869 0.236490454649712 0.243194001268951 0.241560864897233 0.254828363065219 0.276182961942184 0.220757938331411 0.212956831696409 0.233547322217975 0.232674075895703 0.234959474726784 0.237586561197537 0.221523776037459 0.22280759675155 0.186591977540694 0.185819969647729 0.160686707200841 0.154797586991244 0.0490325619240259 0.239876866525902 0.248109748558148 0.235396905428473 0.2203192453166 0.232883233302366 0.233204363696443 0.233037670720999 0.220351084238833 0.242825085430521 0.249570461230264 0.229630688038911 0.250106132115185 0.240924606149466 0.235282620588476 0.238737626805807 0.247471911048736 0.252617829180757 0.21957760809991 0.220191901250369 0.241703473735679 0.229036060243916 0.248845142267851 0.229382597440447 0.235238617661815 0.221043943827196 0.23318375172059 0.232733506143216 0.259077614348669 0.263633940779907 0.264971466106077 0.256637928821388 0.24509299170604 0.256187252175735 0.252270859678152 0.253831557415691 0.250890425002625 0.256649632626859 0.240508154681668 0.253638785534236 0.242039095633761 0.238278928961444 0.239556787431904 0.234846949718097 0.227601261517895 0.219812214694392 0.227144020567968 0.224166347778431 0.22359592461788 0.22388699391416 0.218369733284884 0.286936554281191 0.355347696199246 0.310206506205439 0.289577955370456 0.336647587617247 0.321626550496093 0.299992189101893 0.320444047905842 0.32271577136466 0.342942676008003 0.298490131624683 0.280083485468776 0.304411673177767 0.311579580112135 0.304034366845708 0.300785874903654 0.279480429807073 0.286653693906247 0.293382874473097 0.426728523923505 0.419490915033974 0.431011437573077 0.420029872739809 0.405764220138239 0.398333235834301 0.428643668958381 0.408370915048831 0.411230072470839 0.426711573385284 0.400154102428868 0.409360693149262 0.406598734573263 0.437575110297194 0.404767579884925 0.405247548191601 0.412651647770086 0.437604438789519 0.398380344691717 0.385329761269771
"A=Meth_aerolatum" 0.239654411249209 0.242528586005975 0.230076581342765 0.233072734057921 0.240460252510167 0.248921240821087 0.257323201723317 0.245855778964542 0.258833939399596 0.286752219766227 0.263036459066776 0.272649377187809 0.282439443388675 0.308267175851468 0.280450076112148 0.295072612603367 0.324556613372435 0.296694603915521 0.291571110814372 0.285382325361641 0.29578704613892 0.243689215708302 0.209685316743575 0.236594495760778 0.251795078959178 0.259749335758742 0.237302430995337 0.20594160412348 0.177449989384638 0.196744964744574 0.217226899290743 0.218540877521819 0.197848992627168 0.227816046849524 0.239876866525902 0 0.145380621486216 0.157822233082289 0.151880837630739 0.155189353257584 0.200340783931382 0.207294812751599 0.196362239379024 0.214407695595873 0.217507926272422 0.193350927466588 0.219212111677858 0.205349841776433 0.20705623885996 0.222615126247872 0.231567896761268 0.23357457675809 0.206718739358251 0.183718698191722 0.22430783866914 0.215078371969363 0.232463235208057 0.229885191680937 0.226206476398725 0.201989523099757 0.226214960959405 0.217807985355329 0.243602833938426 0.226087499636487 0.22019296017259 0.215774888279158 0.221827511336276 0.223381440740659 0.237195564088883 0.213024523738469 0.206305802607687 0.206744510864023 0.208247099581608 0.214858854553677 0.209678495992637 0.211578745068068 0.217069894473302 0.212755381517132 0.229786689183859 0.224814754417654 0.189492155256405 0.1903152703151 0.191436364264247 0.194064022695873 0.212725578430671 0.317096244895539 0.359714008040355 0.321423218046086 0.293257635736959 0.332429029373879 0.338623174843043 0.3109579827254 0.329177074027917 0.326926406215652 0.351659104621369 0.315571813569974 0.286810442631025 0.310491747233548 0.304499951245501 0.314657270665761 0.302576966427859 0.283356612282186 0.292646414631864 0.291086297595044 0.387625890069089 0.390182463026857 0.38922800491392 0.415566229246554 0.380893771149751 0.381972562823169 0.381765604453039 0.413501821075808 0.413264778969841 0.385283476338978 0.372658286721748 0.37212928744965 0.387793211374606 0.436457558720598 0.409738920308205 0.379045766582544 0.41159358129688 0.438914038128899 0.35708510900461 0.341328712212013
"A=Meth_sp_034" 0.265330318814535 0.234817880656909 0.250615324888253 0.253593037490573 0.251951344537013 0.252064738138933 0.265880030920284 0.250068705580063 0.264944431841803 0.291320162489534 0.265955896802931 0.274136287556609 0.28201321721977 0.3084849603567 0.285942098069843 0.299149332922853 0.328703199163838 0.296089215989361 0.288758696651699 0.286761491766412 0.297634029631776 0.266082086567677 0.22433484273907 0.240289998946091 0.24429818311032 0.262857216118326 0.235363333554164 0.204153790045068 0.171815853301036 0.186624526075828 0.22418949311319 0.228692815035506 0.207435960229591 0.233961513295748 0.248109748558148 0.145380621486216 0 0.14201692385933 0.147945872497055 0.133808952584789 0.190421370767607 0.197517875259653 0.191435970112964 0.202920476295772 0.207165955231958 0.183937252261171 0.211950223716701 0.198791322315767 0.188107436213627 0.20368339410866 0.214957835013662 0.214295316878077 0.201766567249131 0.179071459341876 0.204388760071193 0.204580702285642 0.216654202520852 0.221781335112572 0.222790389625517 0.199775369801469 0.228381421469586 0.221145937459887 0.25990059839721 0.250685070526037 0.241934957686531 0.240683432485901 0.234399520716437 0.234509073289349 0.238406847121096 0.238213323388335 0.2346330731559 0.224130203847753 0.226201207425818 0.238745167539743 0.226205475650078 0.23143923097206 0.214911548276956 0.214753286970674 0.235377618304136 0.226395156403511 0.215538459545024 0.212189839901528 0.20932120743622 0.216871733248188 0.210171385956984 0.32094324753889 0.36276730891773 0.322863106844263 0.29606300197571 0.330980790891461 0.336549320738141 0.310417259362964 0.334082410884227 0.329258035762876 0.35040645683837 0.317941236636185 0.283997316021754 0.310206085230035 0.31112990891807 0.321417357395511 0.296701911625452 0.285906921581574 0.295941637717221 0.295922944292414 0.405049740974412 0.40861624440526 0.410112247218475 0.417917784535246 0.380558190347664 0.384640604563117 0.402798481613696 0.412678838214233 0.414296566217627 0.405049103002175 0.38783739309297 0.388246670885628 0.394890707887215 0.435898387461276 0.413152378365412 0.382141123925851 0.409629864917951 0.441145772468716 0.362683098180055 0.357169619864551
"A=Meth_persicinum" 0.257820526361426 0.245161025991054 0.249240493257427 0.245742716563228 0.238742665504069 0.254261744826675 0.266942457320881 0.249675819231322 0.259314304862465 0.279156165965892 0.2638460626443 0.284483273045663 0.28345601066809 0.30965827475755 0.293363484917635 0.301236480945294 0.310304916381759 0.292933414430386 0.29070031073989 0.279638978090447 0.295401174086394 0.24722230683468 0.229936981241286 0.239875400977654 0.24913627744827 0.257064113617268 0.234774168283375 0.208519989558806 0.184279875736327 0.197084153769662 0.221365138083102 0.218943605115894 0.202759411817496 0.22845854806419 0.235396905428473 0.157822233082289 0.14201692385933 0 0.15194072390493 0.156135652564578 0.1955703499843 0.20142645932913 0.186069182335416 0.2093167489264 0.21842498239948 0.183749915503649 0.219812686246764 0.21040317288805 0.193007847759985 0.203712745789163 0.215459415300441 0.215667959903091 0.184163500417071 0.176942174163299 0.205566662653015 0.20585382023004 0.223594601707668 0.211843289734321 0.21589305403512 0.188811958244478 0.22154771836589 0.216714382142123 0.250573961521111 0.248238740570743 0.243115274149788 0.241948394076042 0.23821439367225 0.237578833440581 0.252360767641869 0.24231734736582 0.24185545830118 0.226871696258766 0.236328916254318 0.244297832171484 0.238465425064336 0.239153378703966 0.235400290463667 0.222378304884071 0.239657190793984 0.236431760293602 0.220191205170247 0.215088306043724 0.207032415477809 0.215166412394425 0.217521925491132 0.314827989960625 0.367753469188754 0.322953684913707 0.303644548819428 0.342632220462403 0.339546583986272 0.317007260804085 0.331482632534972 0.338618669319143 0.359529676280762 0.318641522481496 0.29620671104681 0.322359452195637 0.32236132994192 0.323741728829355 0.315482068656694 0.296440313418194 0.302097218517793 0.306133533349456 0.412274908333799 0.410170818233403 0.408410583812109 0.426716048675346 0.387807921415343 0.397756569819045 0.402673469962442 0.42341959695957 0.425162539215439 0.408028102125052 0.386853168442894 0.390572244822731 0.400851113895568 0.44480156812922 0.422024436587176 0.388929790807567 0.418749857893527 0.447599319871056 0.371681150398938 0.368324231162682
"A=Meth_komagatae" 0.260961374913404 0.237446898981359 0.261782484513753 0.260848691994928 0.241202028371369 0.237353506296159 0.249541148214851 0.244049062763206 0.253713095878943 0.263761813524221 0.258760938935239 0.261577110897381 0.264064044775806 0.286487761229309 0.272667350140056 0.272957740125575 0.302892458130395 0.269983104555756 0.265336153068132 0.260491130002794 0.277416309360255 0.263960570895003 0.211077054205784 0.220229864993017 0.226440774312534 0.245320250910504 0.228544997890219 0.225089023252357 0.193515035954831 0.192587256775072 0.199208073197845 0.19661518658462 0.193093966411173 0.199028143862812 0.2203192453166 0.151880837630739 0.147945872497055 0.15194072390493 0 0.134189452360529 0.191948612098574 0.193181021193033 0.177631904406467 0.19973912931446 0.213942728290634 0.180253245685911 0.209648079358181 0.198463980179175 0.19161944060857 0.204003552788548 0.210188155160111 0.222802716282041 0.17653994004922 0.166570506979389 0.19882374472547 0.19416714877932 0.217194545235269 0.201624547269461 0.206492180713876 0.181201621741222 0.207004876738308 0.202187933635169 0.25872612764803 0.251370285281746 0.254703876289914 0.245409999221073 0.234429131500374 0.239339477372935 0.235566589857686 0.240991243932407 0.240143822279041 0.237337582222344 0.232325980817295 0.244191050913963 0.239116770565103 0.239769767214555 0.233997577861187 0.221596046729108 0.224789674165312 0.21123840397451 0.21103557855998 0.215660769286784 0.210238846252594 0.214819095053258 0.202509078296408 0.293556674548799 0.359123004304936 0.308376670134647 0.287036127461812 0.32421475879296 0.319712255561324 0.294351166806679 0.311638464741331 0.319953547282814 0.3387777307132 0.301351884295668 0.274901615354558 0.297904877755902 0.294819850996892 0.305526921291831 0.299452327418075 0.275372650764575 0.28220813631625 0.285448930741569 0.410652148623677 0.409228675495708 0.412390286663266 0.410181174922243 0.384491314493645 0.380285517956439 0.404876165440596 0.409485140989983 0.4097005888216 0.406095104387573 0.390617329204756 0.394358462659413 0.387631055526542 0.429562058433076 0.403628569816126 0.382402576265272 0.403704647195372 0.434396967368757 0.379149701882534 0.369593533861222
"A=Meth_sp_033" 0.264509426674543 0.236559295573131 0.259991222084959 0.267339371487728 0.245533696219087 0.252280556336496 0.259965927635845 0.247569141081565 0.2580892526853 0.27408237098598 0.269040653882767 0.262090198715652 0.269233329006579 0.291741099854129 0.272450549872991 0.280730144244582 0.314376066909089 0.286466302373405 0.277804408548429 0.272754194494205 0.279021205639338 0.272537390512686 0.201742987259942 0.222073793466138 0.240846178856448 0.258141722607483 0.247721277895917 0.217814787155893 0.180557083094737 0.173466193649221 0.212015970523077 0.211393299065874 0.20300469598798 0.209763681997724 0.232883233302366 0.155189353257584 0.133808952584789 0.156135652564578 0.134189452360529 0 0.174159069787731 0.179957293026804 0.171143988752624 0.17588359393991 0.189664014664325 0.161123258387141 0.189298593270685 0.177368647781648 0.170287804293446 0.182316924357385 0.193158353551706 0.196697384282526 0.180017647211255 0.154956240805509 0.185090434870866 0.19183936574 0.199672726403663 0.197087914561531 0.198028257944773 0.178440420454369 0.19997324813844 0.188618678228971 0.262376511016228 0.257119873395113 0.245176426400976 0.239909673023245 0.23072526587714 0.229997578275471 0.222513925383185 0.235798408561459 0.233418835151643 0.23840717002596 0.234431683980131 0.250897533746599 0.239118105015715 0.235724357894356 0.226966838541206 0.221045051599706 0.226147816222406 0.215195561275806 0.213719337336068 0.215066070175487 0.209181739166707 0.215004792302229 0.202095512216211 0.309657383554901 0.362091896458062 0.317530466427346 0.279951484465103 0.323732488468543 0.336307449410151 0.300982826664159 0.319995632523166 0.318782820540712 0.341718349825043 0.311823396430207 0.27421652912025 0.297779867287777 0.297040908005191 0.311081057099786 0.292896354386169 0.275020761811216 0.286466130991017 0.285497744010787 0.42095443033721 0.419857917897805 0.423726516925897 0.410627139702903 0.3924447679289 0.382995794500497 0.415603495901937 0.414353501605422 0.415307915773904 0.419856684410609 0.402260728975446 0.398997319519485 0.394756824548373 0.434204102060181 0.409989199427465 0.392753289259436 0.405321413688849 0.434621420810741 0.375460299977071 0.373311914654334
"A=Meth_mesophilicum" 0.280888467176809 0.260994956115729 0.271691446968594 0.271708413127927 0.27120244870564 0.270397938431995 0.266707583809826 0.266087730513376 0.276646519514898 0.288325565860208 0.278022992537553 0.277531737669032 0.284268999538118 0.292125114324806 0.286772857162624 0.2826243745004 0.303139277536619 0.287409205527882 0.279066887560254 0.274962577577739 0.279543923738919 0.285544785844562 0.217779874052446 0.218431821632262 0.249329879045122 0.246152822013398 0.250569782415573 0.205329221950195 0.186961218250871 0.186710757445781 0.211258597910144 0.210037501753293 0.221590029983809 0.22193961646947 0.233204363696443 0.200340783931382 0.190421370767607 0.1955703499843 0.191948612098574 0.174159069787731 0 0.10024348944145 0.0986361580271444 0.125329378310251 0.135609432054914 0.102978108710326 0.129657346270222 0.123905629873881 0.140956338449172 0.137590269992378 0.153036923926922 0.158331397673206 0.147075635980401 0.132486690861149 0.155575652876496 0.158517445187087 0.169187506863822 0.162983125781626 0.158723410430675 0.139295966412381 0.164697709926792 0.14978832457176 0.273548542080202 0.268539679447416 0.260296850815018 0.258629620586557 0.245149333098001 0.250193120436965 0.248142308212317 0.252634782893814 0.251314781837508 0.249840022967554 0.253007501747516 0.270584282057479 0.254279927563209 0.248107138175753 0.244538066683561 0.235495073585185 0.251215591074746 0.228446388425961 0.235684791636334 0.225373571571157 0.231391454612936 0.230582674841829 0.223099126546958 0.301802446400984 0.347615409593805 0.31025732859953 0.278567378010556 0.316489780625333 0.32554589160946 0.295731191405354 0.315958488012033 0.311973938882493 0.326864755024994 0.300843027151836 0.266148643366564 0.28673927004684 0.295078126320613 0.309038670066995 0.285187672719167 0.268587076082027 0.282863151852071 0.277038656829611 0.418853397166885 0.425081154880292 0.428847270867599 0.41099543047097 0.397568403162272 0.384647047731924 0.420523174745869 0.405509715186042 0.407171591765398 0.419579999605411 0.403368367498288 0.40261249370913 0.400378603739589 0.42686834459002 0.402991712731208 0.394063536981449 0.39831837459396 0.424159353094601 0.386416529631172 0.384659781524926
