"B=Meth_gnaphalii" "B=Meth_brachythecii" "B=Meth_thuringiense" "B=Meth_haplocladii" "B=Meth_organophilum" "B=Meth_suomiense" "B=Meth_salsuginis" "B=Meth_sp_038" "B=Meth_rhodinum" "B=Meth_zatmanii" "B=Meth_sp_035" "B=Meth_sp_036" "B=Meth_sp_037" "B=Meth_extorquens" "B=Meth_sp_040" "B=Meth_thiocyanatum" "B=Meth_podarium" "B=Meth_rhodesianum" "B=Meth_sp_041" "B=Meth_aminovorans" "B=Meth_sp_039" "A=Meth_jeotgali" "A=Meth_planium" "A=Meth_soli" "A=Meth_oxalidis" "A=Meth_durans" "A=Meth_segetis" "A=Meth_trifolii" "A=Meth_cerastii" "A=Meth_sp_018" "A=Meth_dankookense" "A=Meth_symbioticum" "A=Meth_radiodurans" "A=Meth_gregans" "A=Meth_hispanicum" "A=Meth_aerolatum" "A=Meth_sp_034" "A=Meth_persicinum" "A=Meth_komagatae" "A=Meth_sp_033" "A=Meth_mesophilicum" "A=Meth_sp_032" "A=Meth_brachiatum" "A=Meth_sp_024" "A=Meth_sp_026" "A=Meth_sp_030" "A=Meth_sp_029" "A=Meth_pseudosasicola" "A=Meth_sp_022" "A=Meth_sp_027" "A=Meth_sp_021" "A=Meth_sp_023" "A=Meth_sp_019" "A=Meth_phyllostachyos" "A=Meth_sp_020" "A=Meth_longum" "A=Meth_sp_025" "A=Meth_tardum" "A=Meth_sp_031" "A=Meth_fujisawaense" "A=Meth_radiotolerans" "A=Meth_sp_028" "D=Meth_iners" "D=Meth_sp_017" "D=Meth_marchantiae" "D=Meth_sp_013" "D=Meth_sp_016" "D=Meth_sp_012" "D=Meth_sp_014" "D=Meth_bullatum" "D=Meth_sp_015" "D=Meth_sp_001" "D=Meth_adhaesivum" "D=Meth_gossipiicola" "D=Meth_sp_007" "D=Meth_sp_011" "D=Meth_sp_004" "D=Meth_sp_002" "D=Meth_goesingense" "D=Meth_sp_003" "D=Meth_sp_009" "D=Meth_sp_005" "D=Meth_sp_006" "D=Meth_sp_008" "D=Meth_sp_010" "C=Meth_isbiliense" "C=Meth_nodulans" "C=Meth_sp_044" "C=Meth_oryzihabitans" "C=Meth_crusticola" "C=Meth_variabile" "C=Meth_nonmethylotrophicum" "C=Meth_aquaticum" "C=Meth_tarhaniae" "C=Meth_frigidaeris" "C=Meth_currus" "C=Meth_sp_043" "C=Meth_sp_042" "C=Meth_terricola" "C=Meth_sp_045" "C=Meth_platani" "C=Meth_terrae" "C=Meth_ajmalii" "C=Meth_indicum" "Microvirga=Micr_sp_001" "Microvirga=Micr_sp_005" "Microvirga=Micr_sp_003" "Microvirga=Micr_aerophila" "Microvirga=Micr_subterranea" "Microvirga=Micr_makkahensis" "Microvirga=Micr_guangxiensis" "Microvirga=Micr_sp_006" "Microvirga=Micr_vignae" "Microvirga=Micr_flocculans" "Microvirga=Micr_sp_008" "Microvirga=Micr_lupini" "Microvirga=Micr_sp_002" "Microvirga=Micr_tunisiensis" "Microvirga=Micr_sp_004" "Microvirga=Micr_sp_007" "Microvirga=Micr_lotononidis" "Microvirga=Micr_ossetica" "Enterovirga=Ente_rhinocerotis" "Enterovirga=Ente_sp_001"
"A=Meth_cerastii" 0.498697916666667 0.49609375 0.498697916666667 0.475260416666667 0.479166666666667 0.4609375 0.454427083333333 0.459635416666667 0.45703125 0.483072916666667 0.48046875 0.48046875 0.483072916666667 0.481915509259259 0.483072916666667 0.483072916666667 0.47265625 0.482204861111111 0.483072916666667 0.48046875 0.48046875 0.610677083333333 0.643880208333333 0.638671875 0.646484375 0.643880208333333 0.643880208333333 0.591796875 0.969401041666667 0.893084490740741 0.587239583333333 0.586588541666667 0.546875 0.550130208333333 0.548828125 0.516276041666667 0.516276041666667 0.513671875 0.516276041666667 0.516276041666667 0.541666666666667 0.550130208333333 0.557942708333333 0.549479166666667 0.549479166666667 0.548828125 0.5361328125 0.550130208333333 0.535807291666667 0.557291666666667 0.5546875 0.545572916666667 0.5546875 0.557291666666667 0.538411458333333 0.553385416666667 0.557291666666667 0.552083333333333 0.555989583333333 0.557291666666667 0.556919642857143 0.555989583333333 0.534505208333333 0.513020833333333 0.577473958333333 0.577473958333333 0.581380208333333 0.580078125 0.577473958333333 0.578515625 0.580078125 0.578776041666667 0.565755208333333 0.5625 0.563671875 0.565104166666667 0.572916666666667 0.5546875 0.549479166666667 0.557291666666667 0.559895833333333 0.559244791666667 0.559895833333333 0.559114583333333 0.559895833333333 0.451822916666667 0.46484375 0.462239583333333 0.43359375 0.477864583333333 0.453776041666667 0.466796875 0.438151041666667 0.454427083333333 0.4375 0.443359375 0.438151041666667 0.43359375 0.461588541666667 0.456380208333333 0.458984375 0.456380208333333 0.447916666666667 0.446614583333333 0.48828125 0.494791666666667 0.505208333333333 0.509114583333333 0.507161458333333 0.49609375 0.498697916666667 0.509114583333333 0.509114583333333 0.498697916666667 0.501302083333333 0.501302083333333 0.50390625 0.50390625 0.49609375 0.501302083333333 0.50390625 0.50390625 0.386067708333333 0.421875
"A=Meth_sp_018" 0.506655092592593 0.504050925925926 0.501736111111111 0.478298611111111 0.477719907407408 0.463686342592593 0.457465277777778 0.464699074074074 0.462384259259259 0.488425925925926 0.485821759259259 0.485821759259259 0.488425925925926 0.48730066872428 0.488425925925926 0.488425925925926 0.478009259259259 0.48755787037037 0.488425925925926 0.485821759259259 0.485821759259259 0.615162037037037 0.648726851851852 0.643229166666667 0.652199074074074 0.649594907407408 0.6484375 0.594907407407407 0.893084490740741 0.957433127572016 0.595486111111111 0.592881944444444 0.55150462962963 0.548032407407407 0.548755787037037 0.515046296296296 0.515046296296296 0.51244212962963 0.515046296296296 0.515046296296296 0.546006944444444 0.553819444444444 0.560836226851852 0.552951388888889 0.553530092592592 0.550636574074074 0.538773148148148 0.552951388888889 0.536458333333333 0.558449074074074 0.555844907407407 0.548032407407407 0.558159722222222 0.558449074074074 0.541087962962963 0.554542824074074 0.559895833333333 0.553240740740741 0.559461805555556 0.560763888888889 0.560391865079365 0.559714988425926 0.539351851851852 0.516203703703704 0.580729166666667 0.58130787037037 0.584635416666667 0.583333333333333 0.58130787037037 0.582002314814815 0.583333333333333 0.583622685185185 0.572048611111111 0.566840277777778 0.569386574074074 0.570023148148148 0.576678240740741 0.560474537037037 0.553240740740741 0.560763888888889 0.56568287037037 0.5625 0.566550925925926 0.562673611111111 0.565393518518519 0.45630787037037 0.471643518518519 0.469039351851852 0.438078703703704 0.477430555555556 0.454571759259259 0.463831018518519 0.438657407407408 0.459490740740741 0.436342592592592 0.446759259259259 0.441840277777778 0.434606481481482 0.462384259259259 0.457175925925926 0.459780092592592 0.462094907407408 0.449797453703704 0.451099537037037 0.490162037037037 0.495659722222222 0.5078125 0.513020833333333 0.508101851851852 0.5 0.502893518518519 0.513020833333333 0.513020833333333 0.502604166666667 0.505208333333333 0.505208333333333 0.5078125 0.5078125 0.495659722222222 0.505208333333333 0.5078125 0.5078125 0.386284722222222 0.424768518518519
"A=Meth_dankookense" 0.510416666666667 0.5078125 0.505208333333333 0.489583333333333 0.484375 0.48828125 0.473958333333333 0.481770833333333 0.489583333333333 0.5 0.505208333333333 0.497395833333333 0.5 0.498842592592593 0.5 0.502604166666667 0.4921875 0.501736111111111 0.502604166666667 0.5 0.5 0.5859375 0.625 0.619791666666667 0.614583333333333 0.6171875 0.614583333333333 0.5703125 0.587239583333333 0.595486111111111 1 0.919270833333333 0.598958333333333 0.59375 0.591145833333333 0.4765625 0.479166666666667 0.4765625 0.479166666666667 0.481770833333333 0.515625 0.520833333333333 0.526041666666667 0.515625 0.520833333333333 0.510416666666667 0.513020833333333 0.5234375 0.505208333333333 0.518229166666667 0.515625 0.515625 0.5234375 0.526041666666667 0.5078125 0.526041666666667 0.5234375 0.515625 0.526041666666667 0.526041666666667 0.525669642857143 0.525390625 0.526041666666667 0.511284722222222 0.5625 0.5625 0.565104166666667 0.565104166666667 0.565104166666667 0.5640625 0.5625 0.572916666666667 0.546875 0.546875 0.547395833333333 0.545572916666667 0.549479166666667 0.5390625 0.5390625 0.544270833333333 0.549479166666667 0.541666666666667 0.546875 0.5453125 0.545572916666667 0.458333333333333 0.471354166666667 0.46875 0.4375 0.479166666666667 0.447916666666667 0.447916666666667 0.432291666666667 0.447916666666667 0.4296875 0.4296875 0.4296875 0.424479166666667 0.458333333333333 0.453125 0.447916666666667 0.450520833333333 0.447916666666667 0.447265625 0.4921875 0.497395833333333 0.505208333333333 0.510416666666667 0.505208333333333 0.497395833333333 0.5 0.510416666666667 0.510416666666667 0.5 0.505208333333333 0.502604166666667 0.505208333333333 0.505208333333333 0.4921875 0.5 0.502604166666667 0.505208333333333 0.377604166666667 0.416666666666667
"A=Meth_symbioticum" 0.502604166666667 0.5 0.494791666666667 0.4765625 0.4765625 0.483072916666667 0.46875 0.473958333333333 0.484375 0.497395833333333 0.502604166666667 0.494791666666667 0.497395833333333 0.496238425925926 0.497395833333333 0.5 0.4921875 0.499131944444444 0.5 0.5 0.497395833333333 0.578125 0.611979166666667 0.606770833333333 0.609375 0.611979166666667 0.609375 0.567708333333333 0.586588541666667 0.592881944444444 0.919270833333333 1 0.591145833333333 0.591145833333333 0.583333333333333 0.4765625 0.4765625 0.473958333333333 0.4765625 0.479166666666667 0.515625 0.520833333333333 0.526041666666667 0.518229166666667 0.520833333333333 0.51171875 0.514322916666667 0.5234375 0.5078125 0.518229166666667 0.515625 0.515625 0.526041666666667 0.526041666666667 0.5078125 0.526041666666667 0.5234375 0.515625 0.526041666666667 0.526041666666667 0.525669642857143 0.525390625 0.520833333333333 0.511284722222222 0.557291666666667 0.557291666666667 0.559895833333333 0.559895833333333 0.559895833333333 0.558854166666667 0.557291666666667 0.567708333333333 0.544270833333333 0.549479166666667 0.544791666666666 0.54296875 0.546875 0.533854166666667 0.533854166666667 0.5390625 0.544270833333333 0.5390625 0.541666666666667 0.540104166666667 0.540364583333333 0.458333333333333 0.46875 0.466145833333333 0.434895833333333 0.479166666666667 0.453125 0.453125 0.434895833333333 0.450520833333333 0.432291666666667 0.432291666666667 0.432291666666667 0.427083333333333 0.4609375 0.455729166666667 0.450520833333333 0.453125 0.451171875 0.452473958333333 0.4921875 0.497395833333333 0.505208333333333 0.510416666666667 0.505208333333333 0.497395833333333 0.5 0.510416666666667 0.510416666666667 0.5 0.502604166666667 0.502604166666667 0.505208333333333 0.505208333333333 0.489583333333333 0.497395833333333 0.5 0.505208333333333 0.380208333333333 0.416666666666667
"A=Meth_radiodurans" 0.486979166666667 0.484375 0.4765625 0.4609375 0.479166666666667 0.458333333333333 0.4453125 0.4609375 0.455729166666667 0.473958333333333 0.473958333333333 0.4765625 0.4765625 0.475983796296296 0.4765625 0.4765625 0.463541666666667 0.4765625 0.4765625 0.473958333333333 0.471354166666667 0.528645833333333 0.565104166666667 0.565104166666667 0.565104166666667 0.565104166666667 0.5625 0.526041666666667 0.546875 0.55150462962963 0.598958333333333 0.591145833333333 1 0.807291666666667 0.8125 0.463541666666667 0.4609375 0.455729166666667 0.46875 0.466145833333333 0.484375 0.4921875 0.494791666666667 0.489583333333333 0.489583333333333 0.486979166666667 0.477864583333333 0.489583333333333 0.479166666666667 0.497395833333333 0.497395833333333 0.4921875 0.5 0.5 0.486979166666667 0.497395833333333 0.494791666666667 0.486979166666667 0.494791666666667 0.497395833333333 0.497023809523809 0.4970703125 0.4921875 0.480902777777778 0.528645833333333 0.526041666666667 0.528645833333333 0.528645833333333 0.528645833333333 0.528125 0.53125 0.526041666666667 0.510416666666667 0.510416666666667 0.513541666666666 0.510416666666667 0.515625 0.520833333333333 0.515625 0.520833333333333 0.5234375 0.526041666666667 0.528645833333333 0.527604166666667 0.529947916666667 0.442708333333333 0.447916666666667 0.453125 0.424479166666667 0.455729166666667 0.424479166666667 0.4296875 0.424479166666667 0.432291666666667 0.421875 0.421875 0.4296875 0.421875 0.434895833333333 0.427083333333333 0.4296875 0.434895833333333 0.41796875 0.421223958333333 0.4609375 0.473958333333333 0.481770833333333 0.486979166666667 0.481770833333333 0.473958333333333 0.479166666666667 0.486979166666667 0.486979166666667 0.481770833333333 0.481770833333333 0.481770833333333 0.484375 0.484375 0.471354166666667 0.479166666666667 0.484375 0.484375 0.3671875 0.416666666666667
"A=Meth_gregans" 0.479166666666667 0.479166666666667 0.473958333333333 0.458333333333333 0.46875 0.455729166666667 0.442708333333333 0.453125 0.447916666666667 0.463541666666667 0.466145833333333 0.463541666666667 0.466145833333333 0.465567129629629 0.466145833333333 0.466145833333333 0.458333333333333 0.466145833333333 0.466145833333333 0.463541666666667 0.463541666666667 0.5234375 0.559895833333333 0.557291666666667 0.5625 0.5625 0.557291666666667 0.528645833333333 0.550130208333333 0.548032407407407 0.59375 0.591145833333333 0.807291666666667 1 0.893229166666667 0.463541666666667 0.463541666666667 0.458333333333333 0.471354166666667 0.46875 0.481770833333333 0.489583333333333 0.492838541666667 0.486979166666667 0.486979166666667 0.485677083333333 0.4765625 0.486979166666667 0.481770833333333 0.494791666666667 0.494791666666667 0.4921875 0.4921875 0.497395833333333 0.486979166666667 0.497395833333333 0.4921875 0.486979166666667 0.489583333333333 0.4921875 0.491815476190476 0.491536458333333 0.4921875 0.486111111111111 0.5234375 0.520833333333333 0.524739583333333 0.5234375 0.5234375 0.522916666666667 0.526041666666667 0.526041666666667 0.515625 0.513020833333333 0.516145833333333 0.509114583333333 0.515625 0.5234375 0.515625 0.520833333333333 0.526041666666667 0.528645833333333 0.526041666666667 0.527604166666667 0.528645833333333 0.434895833333333 0.447916666666667 0.447916666666667 0.416666666666667 0.447916666666667 0.427083333333333 0.4296875 0.419270833333333 0.427083333333333 0.421875 0.421875 0.427083333333333 0.419270833333333 0.4296875 0.427083333333333 0.427083333333333 0.432291666666667 0.419270833333333 0.419270833333333 0.455729166666667 0.466145833333333 0.473958333333333 0.479166666666667 0.473958333333333 0.466145833333333 0.471354166666667 0.479166666666667 0.479166666666667 0.471354166666667 0.473958333333333 0.473958333333333 0.4765625 0.4765625 0.46875 0.473958333333333 0.479166666666667 0.4765625 0.364583333333333 0.416666666666667
"A=Meth_hispanicum" 0.479166666666667 0.479166666666667 0.473958333333333 0.4609375 0.471354166666667 0.4609375 0.447916666666667 0.4609375 0.453125 0.470052083333333 0.47265625 0.470052083333333 0.47265625 0.472077546296296 0.47265625 0.47265625 0.46484375 0.47265625 0.47265625 0.470052083333333 0.470052083333333 0.5234375 0.559895833333333 0.557291666666667 0.5625 0.5625 0.55859375 0.529947916666667 0.548828125 0.548755787037037 0.591145833333333 0.583333333333333 0.8125 0.893229166666667 0.98828125 0.466145833333333 0.463541666666667 0.458333333333333 0.471354166666667 0.46875 0.481770833333333 0.489583333333333 0.492838541666667 0.486979166666667 0.486979166666667 0.485677083333333 0.477864583333333 0.486979166666667 0.479166666666667 0.497395833333333 0.494791666666667 0.4921875 0.494791666666667 0.497395833333333 0.486979166666667 0.497395833333333 0.4921875 0.486979166666667 0.4921875 0.494791666666667 0.494419642857143 0.494140625 0.490885416666667 0.486979166666667 0.5234375 0.520833333333333 0.5234375 0.5234375 0.5234375 0.522916666666667 0.526041666666667 0.52734375 0.51953125 0.516927083333333 0.520052083333333 0.510416666666667 0.51953125 0.5234375 0.516927083333333 0.522135416666667 0.52734375 0.528645833333333 0.52734375 0.5296875 0.528645833333333 0.438802083333333 0.447916666666667 0.44921875 0.419270833333333 0.446614583333333 0.424479166666667 0.42578125 0.419270833333333 0.427083333333333 0.424479166666667 0.419270833333333 0.424479166666667 0.419270833333333 0.4296875 0.427083333333333 0.424479166666667 0.4296875 0.416666666666667 0.416666666666667 0.45703125 0.467447916666667 0.475260416666667 0.48046875 0.475260416666667 0.467447916666667 0.47265625 0.48046875 0.48046875 0.47265625 0.475260416666667 0.475260416666667 0.477864583333333 0.477864583333333 0.470052083333333 0.475260416666667 0.48046875 0.477864583333333 0.364583333333333 0.416666666666667
"A=Meth_aerolatum" 0.447916666666667 0.447916666666667 0.442708333333333 0.421875 0.4296875 0.421875 0.421875 0.419270833333333 0.416666666666667 0.427083333333333 0.424479166666667 0.427083333333333 0.427083333333333 0.426504629629629 0.427083333333333 0.427083333333333 0.421875 0.427083333333333 0.427083333333333 0.427083333333333 0.427083333333333 0.494791666666667 0.526041666666667 0.5234375 0.53125 0.528645833333333 0.53125 0.494791666666667 0.516276041666667 0.515046296296296 0.4765625 0.4765625 0.463541666666667 0.463541666666667 0.466145833333333 1 0.838541666666667 0.822916666666667 0.841145833333333 0.846354166666667 0.661458333333333 0.666666666666667 0.671875 0.666666666666667 0.666666666666667 0.661458333333333 0.654947916666667 0.671875 0.6484375 0.658854166666667 0.6640625 0.658854166666667 0.658854166666667 0.674479166666667 0.651041666666667 0.669270833333333 0.666666666666667 0.6640625 0.67578125 0.677408854166666 0.676711309523809 0.676432291666666 0.442708333333333 0.453125 0.481770833333333 0.481770833333333 0.483072916666667 0.484375 0.484375 0.484375 0.484375 0.494791666666667 0.479166666666667 0.481770833333333 0.477083333333333 0.475260416666667 0.481770833333333 0.471354166666667 0.473958333333333 0.479166666666667 0.4765625 0.4765625 0.4765625 0.477604166666667 0.477864583333333 0.395833333333333 0.4140625 0.411458333333333 0.388020833333333 0.411458333333333 0.411458333333333 0.40625 0.3984375 0.411458333333333 0.401041666666667 0.40625 0.411458333333333 0.411458333333333 0.4140625 0.4140625 0.419270833333333 0.4140625 0.407552083333333 0.40625 0.440104166666667 0.447916666666667 0.450520833333333 0.455729166666667 0.453125 0.442708333333333 0.447916666666667 0.455729166666667 0.455729166666667 0.453125 0.450520833333333 0.450520833333333 0.453125 0.453125 0.4453125 0.447916666666667 0.453125 0.453125 0.354166666666667 0.3828125
"A=Meth_sp_034" 0.447916666666667 0.447916666666667 0.442708333333333 0.421875 0.424479166666667 0.419270833333333 0.419270833333333 0.416666666666667 0.416666666666667 0.424479166666667 0.419270833333333 0.424479166666667 0.424479166666667 0.423900462962963 0.424479166666667 0.427083333333333 0.421875 0.427083333333333 0.427083333333333 0.427083333333333 0.424479166666667 0.4921875 0.5234375 0.520833333333333 0.5234375 0.5234375 0.526041666666667 0.494791666666667 0.516276041666667 0.515046296296296 0.479166666666667 0.4765625 0.4609375 0.463541666666667 0.463541666666667 0.838541666666667 1 0.890625 0.911458333333333 0.934895833333333 0.674479166666667 0.6796875 0.69140625 0.6796875 0.677083333333333 0.674479166666667 0.669270833333333 0.684895833333333 0.661458333333333 0.671875 0.6796875 0.666666666666667 0.677083333333333 0.692708333333333 0.666666666666667 0.682291666666667 0.6796875 0.682291666666667 0.69140625 0.693033854166666 0.692336309523809 0.691731770833333 0.434895833333333 0.4453125 0.4765625 0.4765625 0.477864583333333 0.479166666666667 0.479166666666667 0.479166666666667 0.479166666666667 0.4921875 0.479166666666667 0.481770833333333 0.474479166666666 0.477864583333333 0.481770833333333 0.466145833333333 0.466145833333333 0.471354166666667 0.471354166666667 0.46875 0.46875 0.46875 0.46875 0.390625 0.419270833333333 0.408854166666667 0.380208333333333 0.411458333333333 0.403645833333333 0.401041666666667 0.393229166666667 0.403645833333333 0.395833333333333 0.401041666666667 0.3984375 0.3984375 0.408854166666667 0.408854166666667 0.416666666666667 0.408854166666667 0.397135416666667 0.395833333333333 0.4375 0.4453125 0.447916666666667 0.453125 0.450520833333333 0.440104166666667 0.4453125 0.453125 0.453125 0.450520833333333 0.447916666666667 0.447916666666667 0.450520833333333 0.450520833333333 0.442708333333333 0.4453125 0.447916666666667 0.450520833333333 0.3515625 0.377604166666667
"A=Meth_persicinum" 0.442708333333333 0.442708333333333 0.4375 0.419270833333333 0.421875 0.4140625 0.416666666666667 0.4140625 0.416666666666667 0.424479166666667 0.419270833333333 0.424479166666667 0.424479166666667 0.423900462962963 0.424479166666667 0.427083333333333 0.419270833333333 0.427083333333333 0.427083333333333 0.424479166666667 0.424479166666667 0.489583333333333 0.520833333333333 0.518229166666667 0.518229166666667 0.518229166666667 0.520833333333333 0.489583333333333 0.513671875 0.51244212962963 0.4765625 0.473958333333333 0.455729166666667 0.458333333333333 0.458333333333333 0.822916666666667 0.890625 1 0.877604166666667 0.903645833333333 0.6640625 0.66796875 0.681640625 0.669270833333333 0.666666666666667 0.6640625 0.657552083333333 0.671875 0.653645833333333 0.6640625 0.671875 0.661458333333333 0.669270833333333 0.682291666666667 0.658854166666667 0.671875 0.669270833333333 0.669270833333333 0.678385416666667 0.680013020833333 0.679315476190476 0.6787109375 0.432291666666667 0.4375 0.471354166666667 0.471354166666667 0.47265625 0.473958333333333 0.473958333333333 0.473958333333333 0.473958333333333 0.486979166666667 0.473958333333333 0.4765625 0.469270833333333 0.470052083333333 0.4765625 0.463541666666667 0.4609375 0.466145833333333 0.466145833333333 0.463541666666667 0.463541666666667 0.463541666666667 0.463541666666667 0.385416666666667 0.40625 0.40625 0.377604166666667 0.40625 0.403645833333333 0.403645833333333 0.390625 0.403645833333333 0.393229166666667 0.3984375 0.395833333333333 0.395833333333333 0.40625 0.40625 0.4140625 0.40625 0.400390625 0.3984375 0.432291666666667 0.440104166666667 0.442708333333333 0.447916666666667 0.4453125 0.434895833333333 0.434895833333333 0.447916666666667 0.447916666666667 0.4453125 0.442708333333333 0.442708333333333 0.4453125 0.4453125 0.4375 0.440104166666667 0.442708333333333 0.4453125 0.354166666666667 0.375
"A=Meth_komagatae" 0.453125 0.453125 0.447916666666667 0.4296875 0.4296875 0.424479166666667 0.424479166666667 0.421875 0.421875 0.4296875 0.427083333333333 0.4296875 0.4296875 0.4296875 0.4296875 0.432291666666667 0.424479166666667 0.432291666666667 0.432291666666667 0.4296875 0.4296875 0.497395833333333 0.528645833333333 0.526041666666667 0.526041666666667 0.526041666666667 0.528645833333333 0.4921875 0.516276041666667 0.515046296296296 0.479166666666667 0.4765625 0.46875 0.471354166666667 0.471354166666667 0.841145833333333 0.911458333333333 0.877604166666667 1 0.950520833333333 0.677083333333333 0.682291666666667 0.697916666666667 0.684895833333333 0.682291666666667 0.680989583333333 0.67578125 0.692708333333333 0.669270833333333 0.677083333333333 0.684895833333333 0.669270833333333 0.677083333333333 0.697916666666667 0.669270833333333 0.6875 0.6796875 0.6875 0.69140625 0.693033854166666 0.692336309523809 0.690755208333333 0.442708333333333 0.4453125 0.479166666666667 0.479166666666667 0.48046875 0.481770833333333 0.481770833333333 0.481770833333333 0.481770833333333 0.494791666666667 0.479166666666667 0.481770833333333 0.4796875 0.479166666666667 0.484375 0.466145833333333 0.46875 0.473958333333333 0.471354166666667 0.473958333333333 0.473958333333333 0.473958333333333 0.473958333333333 0.393229166666667 0.4140625 0.4140625 0.3828125 0.411458333333333 0.408854166666667 0.40625 0.395833333333333 0.411458333333333 0.401041666666667 0.40625 0.403645833333333 0.403645833333333 0.411458333333333 0.411458333333333 0.416666666666667 0.411458333333333 0.405598958333333 0.403645833333333 0.434895833333333 0.442708333333333 0.4453125 0.450520833333333 0.447916666666667 0.4375 0.440104166666667 0.450520833333333 0.450520833333333 0.447916666666667 0.4453125 0.4453125 0.447916666666667 0.447916666666667 0.440104166666667 0.442708333333333 0.4453125 0.447916666666667 0.3515625 0.3828125
"A=Meth_sp_033" 0.447916666666667 0.447916666666667 0.442708333333333 0.424479166666667 0.424479166666667 0.419270833333333 0.419270833333333 0.416666666666667 0.416666666666667 0.424479166666667 0.421875 0.424479166666667 0.424479166666667 0.424479166666667 0.424479166666667 0.427083333333333 0.419270833333333 0.427083333333333 0.427083333333333 0.424479166666667 0.424479166666667 0.494791666666667 0.526041666666667 0.5234375 0.5234375 0.5234375 0.526041666666667 0.494791666666667 0.516276041666667 0.515046296296296 0.481770833333333 0.479166666666667 0.466145833333333 0.46875 0.46875 0.846354166666667 0.934895833333333 0.903645833333333 0.950520833333333 1 0.677083333333333 0.682291666666667 0.697265625 0.684895833333333 0.682291666666667 0.6796875 0.674479166666667 0.692708333333333 0.666666666666667 0.6796875 0.684895833333333 0.669270833333333 0.682291666666667 0.697916666666667 0.666666666666667 0.6875 0.682291666666667 0.6875 0.696614583333333 0.6982421875 0.697544642857143 0.695963541666667 0.440104166666667 0.4453125 0.4765625 0.4765625 0.477864583333333 0.479166666666667 0.479166666666667 0.479166666666667 0.479166666666667 0.4921875 0.479166666666667 0.481770833333333 0.477083333333333 0.4765625 0.481770833333333 0.466145833333333 0.466145833333333 0.471354166666667 0.471354166666667 0.46875 0.46875 0.46875 0.46875 0.390625 0.411458333333333 0.411458333333333 0.380208333333333 0.408854166666667 0.403645833333333 0.401041666666667 0.390625 0.40625 0.3984375 0.401041666666667 0.3984375 0.3984375 0.40625 0.40625 0.4140625 0.40625 0.400390625 0.401041666666667 0.434895833333333 0.4453125 0.447916666666667 0.453125 0.450520833333333 0.440104166666667 0.440104166666667 0.453125 0.453125 0.450520833333333 0.447916666666667 0.447916666666667 0.450520833333333 0.450520833333333 0.442708333333333 0.4453125 0.447916666666667 0.450520833333333 0.3515625 0.380208333333333
"A=Meth_mesophilicum" 0.471354166666667 0.471354166666667 0.463541666666667 0.4375 0.440104166666667 0.4296875 0.427083333333333 0.4296875 0.4296875 0.4453125 0.440104166666667 0.4453125 0.4453125 0.444444444444444 0.4453125 0.447916666666667 0.442708333333333 0.447916666666667 0.447916666666667 0.447916666666667 0.4453125 0.533854166666667 0.5625 0.557291666666667 0.559895833333333 0.559895833333333 0.559895833333333 0.526041666666667 0.541666666666667 0.546006944444444 0.515625 0.515625 0.484375 0.481770833333333 0.481770833333333 0.661458333333333 0.674479166666667 0.6640625 0.677083333333333 0.677083333333333 1 0.940104166666667 0.908203125 0.875 0.864583333333333 0.850260416666667 0.864583333333333 0.885416666666667 0.8125 0.8359375 0.846354166666667 0.8125 0.8359375 0.880208333333333 0.822916666666667 0.841145833333333 0.872395833333333 0.8515625 0.872395833333333 0.874348958333333 0.874255952380952 0.870442708333333 0.481770833333333 0.453125 0.510416666666667 0.510416666666667 0.51171875 0.513020833333333 0.513020833333333 0.513020833333333 0.513020833333333 0.520833333333333 0.505208333333333 0.5078125 0.503125 0.5 0.505208333333333 0.494791666666667 0.489583333333333 0.494791666666667 0.497395833333333 0.494791666666667 0.497395833333333 0.493229166666667 0.49609375 0.408854166666667 0.432291666666667 0.4296875 0.393229166666667 0.4296875 0.416666666666667 0.416666666666667 0.403645833333333 0.424479166666667 0.40625 0.411458333333333 0.411458333333333 0.408854166666667 0.424479166666667 0.421875 0.424479166666667 0.424479166666667 0.412109375 0.4140625 0.453125 0.466145833333333 0.46875 0.479166666666667 0.471354166666667 0.4609375 0.4609375 0.479166666666667 0.473958333333333 0.46875 0.46875 0.46875 0.471354166666667 0.471354166666667 0.458333333333333 0.466145833333333 0.46875 0.471354166666667 0.354166666666667 0.393229166666667
